,source_node,path,distance
9189,918,"[918, 732, 534, 626, 676, 565, 605]",7
9190,919,"[919, 674, 891]",3
9191,919,"[919, 175, 268, 605]",4
9192,919,"[919, 982, 835, 95]",4
9193,919,"[919, 322, 987, 574, 290]",5
9194,919,"[919, 322, 456, 996, 447, 716]",6
9195,919,"[919, 982, 844, 178, 20, 754]",6
9196,919,"[919, 37, 487, 788, 974, 154, 200]",7
9197,919,"[919, 37, 60, 84, 635, 162, 522]",7
9198,919,"[919, 674, 596, 682, 317, 771, 780]",7
9199,919,"[919, 982, 835, 473, 373, 727, 335]",7
9200,920,"[920, 95]",2
9201,920,"[920, 778, 57, 966, 699]",5
9202,920,"[920, 95, 725, 110, 771, 780]",6
9203,920,"[920, 95, 835, 551, 427, 462, 290]",7
9204,920,"[920, 726, 600, 150, 21, 397, 891]",7
9205,920,"[920, 95, 725, 482, 974, 154, 200]",7
9206,920,"[920, 726, 802, 84, 635, 162, 522]",7
9207,920,"[920, 726, 192, 122, 74, 627, 716]",7
9208,920,"[920, 95, 835, 473, 373, 727, 335]",7
9209,920,"[920, 95, 714, 32, 985, 735, 754]",7
9210,921,"[921, 716]",2
9211,921,"[921, 181, 397, 891]",4
9212,921,"[921, 716, 749, 805, 200]",5
9213,921,"[921, 181, 845, 924, 335]",5
9214,921,"[921, 525, 485, 966, 699]",5
9215,921,"[921, 181, 845, 682, 574, 290]",6
9216,921,"[921, 181, 845, 79, 56, 754]",6
9217,921,"[921, 248, 159, 978, 73, 605]",6
9218,921,"[921, 525, 485, 106, 423, 162, 522]",7
9219,921,"[921, 716, 749, 222, 110, 771, 780]",7
9220,922,"[922, 397, 891]",3
9221,922,"[922, 397, 181, 921, 716]",5
9222,922,"[922, 397, 891, 40, 119, 290]",6
9223,922,"[922, 753, 616, 136, 834, 200]",6
9224,922,"[922, 397, 21, 191, 724, 780]",6
9225,922,"[922, 397, 181, 845, 924, 335]",6
9226,922,"[922, 753, 730, 762, 833, 754]",6
9227,922,"[922, 63, 677, 171, 521, 540, 699]",7
9228,922,"[922, 397, 21, 150, 83, 268, 605]",7
9229,922,"[922, 753, 646, 460, 203, 742, 95]",7
9230,923,"[923, 37, 919, 674, 891]",5
9231,923,"[923, 614, 158, 295, 834, 200]",6
9232,923,"[923, 968, 64, 761, 924, 335]",6
9233,923,"[923, 37, 919, 175, 268, 605]",6
9234,923,"[923, 37, 919, 982, 835, 95]",6
9235,923,"[923, 37, 919, 322, 987, 574, 290]",7
9236,923,"[923, 37, 60, 84, 635, 162, 522]",7
9237,923,"[923, 968, 389, 564, 717, 221, 716]",7
9238,923,"[923, 968, 287, 98, 191, 724, 780]",7
9239,923,"[923, 968, 65, 738, 636, 71, 754]",7
9240,924,"[924, 335]",2
9241,924,"[924, 832, 221, 716]",4
9242,924,"[924, 845, 682, 574, 290]",5
9243,924,"[924, 845, 181, 397, 891]",5
9244,924,"[924, 761, 495, 805, 200]",5
9245,924,"[924, 845, 79, 56, 754]",5
9246,924,"[924, 761, 391, 684, 699]",5
9247,924,"[924, 845, 682, 317, 771, 780]",6
9248,924,"[924, 832, 373, 473, 835, 95]",6
9249,924,"[924, 832, 867, 624, 676, 565, 605]",7
9250,925,"[925, 107, 73, 605]",4
9251,925,"[925, 107, 117, 119, 290]",5
9252,925,"[925, 550, 500, 684, 699]",5
9253,925,"[925, 107, 117, 119, 40, 891]",6
9254,925,"[925, 107, 182, 917, 834, 200]",6
9255,925,"[925, 550, 215, 52, 56, 754]",6
9256,925,"[925, 107, 73, 406, 635, 162, 522]",7
9257,925,"[925, 550, 186, 602, 514, 921, 716]",7
9258,925,"[925, 550, 500, 682, 317, 771, 780]",7
9259,925,"[925, 550, 500, 682, 845, 924, 335]",7
9260,926,"[926, 93, 200]",3
9261,926,"[926, 644, 317, 771, 780]",5
9262,926,"[926, 644, 521, 540, 699]",5
9263,926,"[926, 518, 302, 268, 605]",5
9264,926,"[926, 26, 193, 427, 462, 290]",6
9265,926,"[926, 518, 302, 267, 700, 891]",6
9266,926,"[926, 298, 437, 536, 447, 716]",6
9267,926,"[926, 26, 951, 482, 725, 95]",6
9268,926,"[926, 26, 912, 406, 635, 162, 522]",7
9269,926,"[926, 644, 277, 486, 832, 924, 335]",7
9270,927,"[927, 951, 658, 713, 290]",5
9271,927,"[927, 853, 868, 771, 780]",5
9272,927,"[927, 951, 482, 725, 95]",5
9273,927,"[927, 951, 482, 974, 154, 200]",6
9274,927,"[927, 853, 411, 638, 540, 699]",6
9275,927,"[927, 951, 482, 860, 446, 40, 891]",7
9276,927,"[927, 853, 113, 941, 457, 149, 522]",7
9277,927,"[927, 853, 880, 437, 536, 447, 716]",7
9278,927,"[927, 853, 407, 97, 307, 71, 754]",7
9279,927,"[927, 853, 113, 811, 390, 565, 605]",7
9280,928,"[928, 488, 266, 110, 771, 780]",6
9281,928,"[928, 488, 266, 110, 725, 95]",6
9282,928,"[928, 488, 732, 961, 455, 462, 290]",7
9283,928,"[928, 488, 266, 544, 102, 581, 891]",7
9284,928,"[928, 488, 303, 409, 304, 154, 200]",7
9285,928,"[928, 488, 266, 429, 635, 162, 522]",7
9286,928,"[928, 488, 266, 110, 222, 749, 716]",7
9287,928,"[928, 488, 266, 734, 845, 924, 335]",7
9288,928,"[928, 488, 732, 534, 236, 56, 754]",7
9289,928,"[928, 488, 303, 256, 433, 855, 699]",7
9290,929,"[929, 850, 974, 154, 200]",5
9291,929,"[929, 174, 402, 344, 699]",5
9292,929,"[929, 238, 961, 455, 462, 290]",6
9293,929,"[929, 850, 974, 722, 162, 522]",6
9294,929,"[929, 238, 808, 196, 727, 335]",6
9295,929,"[929, 327, 192, 726, 920, 95]",6
9296,929,"[929, 327, 592, 36, 996, 447, 716]",7
9297,929,"[929, 850, 617, 515, 110, 771, 780]",7
9298,929,"[929, 174, 226, 14, 762, 833, 754]",7
9299,929,"[929, 238, 991, 326, 753, 922, 397, 891]",8
9300,930,"[930, 219, 427, 462, 290]",5
9301,930,"[930, 258, 762, 833, 754]",5
9302,930,"[930, 219, 616, 136, 834, 200]",6
9303,930,"[930, 167, 941, 457, 149, 522]",6
9304,930,"[930, 75, 310, 233, 627, 716]",6
9305,930,"[930, 75, 310, 233, 884, 699]",6
9306,930,"[930, 219, 427, 551, 835, 95]",6
9307,930,"[930, 219, 616, 753, 922, 397, 891]",7
9308,930,"[930, 258, 185, 682, 317, 771, 780]",7
9309,930,"[930, 75, 310, 808, 196, 727, 335]",7
9310,931,"[931, 783, 987, 574, 290]",5
9311,931,"[931, 783, 987, 102, 581, 891]",6
9312,931,"[931, 99, 199, 473, 835, 95]",6
9313,931,"[931, 99, 199, 473, 943, 834, 200]",7
9314,931,"[931, 99, 199, 539, 423, 162, 522]",7
9315,931,"[931, 99, 199, 473, 373, 727, 335]",7
9316,931,"[931, 99, 199, 473, 373, 832, 221, 716]",8
9317,931,"[931, 783, 987, 574, 515, 110, 771, 780]",8
9318,931,"[931, 783, 987, 588, 336, 307, 71, 754]",8
9319,931,"[931, 783, 987, 102, 528, 125, 344, 699]",8
9320,932,"[932, 849, 457, 149, 522]",5
9321,932,"[932, 23, 391, 684, 699]",5
9322,932,"[932, 327, 100, 101, 632, 290]",6
9323,932,"[932, 23, 751, 25, 40, 891]",6
9324,932,"[932, 849, 731, 394, 834, 200]",6
9325,932,"[932, 23, 391, 761, 924, 335]",6
9326,932,"[932, 327, 192, 726, 920, 95]",6
9327,932,"[932, 327, 592, 36, 996, 447, 716]",7
9328,932,"[932, 327, 192, 701, 983, 771, 780]",7
9329,932,"[932, 849, 274, 820, 720, 71, 754]",7
9330,933,"[933, 909, 765, 805, 200]",5
9331,933,"[933, 247, 996, 447, 716]",5
9332,933,"[933, 890, 196, 727, 335]",5
9333,933,"[933, 247, 877, 807, 95]",5
9334,933,"[933, 890, 352, 255, 119, 290]",6
9335,933,"[933, 890, 352, 596, 674, 891]",6
9336,933,"[933, 571, 222, 110, 771, 780]",6
9337,933,"[933, 419, 736, 638, 540, 699]",6
9338,933,"[933, 306, 173, 107, 73, 605]",6
9339,933,"[933, 306, 620, 513, 457, 149, 522]",7
9340,934,"[934, 76, 339, 976, 580, 335]",6
9341,934,"[934, 76, 339, 641, 833, 754]",6
9342,934,"[934, 76, 339, 976, 134, 462, 290]",7
9343,934,"[934, 76, 339, 106, 423, 162, 522]",7
9344,934,"[934, 76, 733, 202, 110, 771, 780]",7
9345,934,"[934, 76, 339, 106, 485, 966, 699]",7
9346,934,"[934, 76, 733, 585, 786, 742, 95]",7
9347,934,"[934, 76, 733, 585, 846, 2, 581, 891]",8
9348,934,"[934, 76, 339, 328, 990, 795, 93, 200]",8
9349,934,"[934, 76, 887, 907, 738, 233, 627, 716]",8
9350,935,"[935, 833, 754]",3
9351,935,"[935, 966, 699]",3
9352,935,"[935, 213, 889, 160, 119, 290]",6
9353,935,"[935, 141, 528, 102, 581, 891]",6
9354,935,"[935, 966, 432, 304, 154, 200]",6
9355,935,"[935, 578, 8, 366, 162, 522]",6
9356,935,"[935, 966, 485, 525, 921, 716]",6
9357,935,"[935, 141, 528, 362, 580, 335]",6
9358,935,"[935, 966, 57, 778, 920, 95]",6
9359,935,"[935, 833, 641, 626, 676, 565, 605]",7
9360,936,"[936, 137, 257, 301, 713, 290]",6
9361,936,"[936, 137, 257, 248, 921, 716]",6
9362,936,"[936, 137, 194, 370, 714, 95]",6
9363,936,"[936, 137, 194, 245, 974, 154, 200]",7
9364,936,"[936, 137, 405, 299, 748, 771, 780]",7
9365,936,"[936, 137, 238, 808, 196, 727, 335]",7
9366,936,"[936, 137, 194, 653, 720, 71, 754]",7
9367,936,"[936, 137, 257, 248, 921, 181, 397, 891]",8
9368,936,"[936, 137, 194, 245, 974, 722, 162, 522]",8
9369,936,"[936, 137, 238, 929, 174, 402, 344, 699]",8
9370,937,"[937, 691, 868, 771, 780]",5
9371,937,"[937, 418, 219, 427, 462, 290]",6
9372,937,"[937, 691, 216, 307, 71, 754]",6
9373,937,"[937, 282, 9, 402, 344, 699]",6
9374,937,"[937, 691, 201, 82, 532, 609, 891]",7
9375,937,"[937, 418, 487, 788, 974, 154, 200]",7
9376,937,"[937, 418, 487, 530, 996, 447, 716]",7
9377,937,"[937, 691, 185, 682, 845, 924, 335]",7
9378,937,"[937, 691, 736, 638, 708, 268, 605]",7
9379,937,"[937, 418, 487, 788, 769, 742, 95]",7
9380,938,"[938, 457, 149, 522]",4
9381,938,"[938, 90, 498, 540, 699]",5
9382,938,"[938, 457, 513, 977, 529, 290]",6
9383,938,"[938, 90, 560, 102, 581, 891]",6
9384,938,"[938, 190, 715, 877, 807, 95]",6
9385,938,"[938, 457, 849, 731, 394, 834, 200]",7
9386,938,"[938, 90, 560, 793, 74, 627, 716]",7
9387,938,"[938, 457, 513, 977, 529, 724, 780]",7
9388,938,"[938, 457, 941, 893, 362, 580, 335]",7
9389,938,"[938, 190, 930, 258, 762, 833, 754]",7
9390,939,"[939, 48, 462, 290]",4
9391,939,"[939, 761, 924, 335]",4
9392,939,"[939, 82, 532, 609, 891]",5
9393,939,"[939, 761, 495, 805, 200]",5
9394,939,"[939, 761, 391, 684, 699]",5
9395,939,"[939, 17, 778, 920, 95]",5
9396,939,"[939, 761, 924, 832, 221, 716]",6
9397,939,"[939, 48, 460, 954, 735, 754]",6
9398,939,"[939, 82, 532, 390, 565, 605]",6
9399,939,"[939, 67, 116, 299, 748, 771, 780]",7
9400,940,"[940, 496, 394, 834, 200]",5
9401,940,"[940, 859, 416, 684, 699]",5
9402,940,"[940, 859, 34, 101, 632, 290]",6
9403,940,"[940, 859, 672, 267, 700, 891]",6
9404,940,"[940, 51, 510, 564, 717, 221, 716]",7
9405,940,"[940, 665, 575, 939, 761, 924, 335]",7
9406,940,"[940, 51, 510, 415, 720, 71, 754]",7
9407,940,"[940, 859, 672, 109, 690, 73, 605]",7
9408,940,"[940, 496, 431, 656, 786, 742, 95]",7
9409,940,"[940, 496, 431, 445, 849, 457, 149, 522]",8
9410,941,"[941, 457, 149, 522]",4
9411,941,"[941, 893, 362, 580, 335]",5
9412,941,"[941, 439, 19, 694, 699]",5
9413,941,"[941, 361, 489, 572, 119, 290]",6
9414,941,"[941, 503, 490, 765, 805, 200]",6
9415,941,"[941, 113, 853, 868, 771, 780]",6
9416,941,"[941, 503, 642, 985, 735, 754]",6
9417,941,"[941, 113, 811, 390, 565, 605]",6
9418,941,"[941, 893, 988, 32, 714, 95]",6
9419,941,"[941, 893, 362, 528, 102, 581, 891]",7
9420,942,"[942, 975, 674, 891]",4
9421,942,"[942, 712, 627, 716]",4
9422,942,"[942, 712, 711, 119, 290]",5
9423,942,"[942, 49, 295, 834, 200]",5
9424,942,"[942, 49, 641, 833, 754]",5
9425,942,"[942, 712, 203, 742, 95]",5
9426,942,"[942, 49, 295, 834, 694, 699]",6
9427,942,"[942, 49, 806, 978, 73, 605]",6
9428,942,"[942, 262, 971, 539, 423, 162, 522]",7
9429,942,"[942, 49, 295, 299, 748, 771, 780]",7
9430,943,"[943, 713, 290]",3
9431,943,"[943, 834, 200]",3
9432,943,"[943, 834, 694, 699]",4
9433,943,"[943, 473, 835, 95]",4
9434,943,"[943, 6, 313, 40, 891]",5
9435,943,"[943, 360, 222, 749, 716]",5
9436,943,"[943, 473, 373, 727, 335]",5
9437,943,"[943, 360, 222, 110, 771, 780]",6
9438,943,"[943, 616, 359, 236, 56, 754]",6
9439,943,"[943, 490, 503, 941, 457, 149, 522]",7
9440,944,"[944, 500, 684, 699]",4
9441,944,"[944, 500, 682, 574, 290]",5
9442,944,"[944, 500, 682, 596, 674, 891]",6
9443,944,"[944, 500, 684, 972, 834, 200]",6
9444,944,"[944, 500, 682, 317, 771, 780]",6
9445,944,"[944, 500, 682, 845, 924, 335]",6
9446,944,"[944, 500, 682, 845, 181, 921, 716]",7
9447,944,"[944, 500, 550, 215, 52, 56, 754]",7
9448,944,"[944, 500, 550, 925, 107, 73, 605]",7
9449,944,"[944, 500, 454, 904, 849, 457, 149, 522]",8
9450,945,"[945, 86, 877, 807, 95]",5
9451,945,"[945, 332, 675, 301, 713, 290]",6
9452,945,"[945, 86, 278, 446, 40, 891]",6
9453,945,"[945, 305, 210, 495, 805, 200]",6
9454,945,"[945, 86, 793, 74, 627, 716]",6
9455,945,"[945, 305, 216, 307, 71, 754]",6
9456,945,"[945, 305, 655, 346, 366, 162, 522]",7
9457,945,"[945, 305, 216, 691, 868, 771, 780]",7
9458,945,"[945, 305, 655, 890, 196, 727, 335]",7
9459,945,"[945, 305, 210, 394, 834, 694, 699]",7
9460,946,"[946, 481, 952, 891]",4
9461,946,"[946, 77, 50, 56, 754]",5
9462,946,"[946, 77, 50, 884, 699]",5
9463,946,"[946, 476, 551, 835, 95]",5
9464,946,"[946, 476, 551, 427, 462, 290]",6
9465,946,"[946, 481, 139, 83, 268, 605]",6
9466,946,"[946, 535, 766, 432, 304, 154, 200]",7
9467,946,"[946, 848, 503, 941, 457, 149, 522]",7
9468,946,"[946, 77, 50, 884, 233, 627, 716]",7
9469,946,"[946, 77, 710, 814, 983, 771, 780]",7
9470,947,"[947, 347, 160, 119, 290]",5
9471,947,"[947, 797, 125, 344, 699]",5
9472,947,"[947, 347, 160, 119, 40, 891]",6
9473,947,"[947, 347, 788, 974, 154, 200]",6
9474,947,"[947, 733, 346, 366, 162, 522]",6
9475,947,"[947, 733, 202, 110, 771, 780]",6
9476,947,"[947, 733, 346, 196, 727, 335]",6
9477,947,"[947, 347, 788, 769, 742, 95]",6
9478,947,"[947, 733, 202, 110, 222, 749, 716]",7
9479,947,"[947, 733, 202, 709, 52, 56, 754]",7
9480,948,"[948, 294, 467, 924, 335]",5
9481,948,"[948, 294, 125, 344, 699]",5
9482,948,"[948, 47, 781, 427, 462, 290]",6
9483,948,"[948, 232, 942, 975, 674, 891]",6
9484,948,"[948, 232, 245, 974, 154, 200]",6
9485,948,"[948, 541, 131, 996, 447, 716]",6
9486,948,"[948, 47, 847, 79, 56, 754]",6
9487,948,"[948, 328, 990, 83, 268, 605]",6
9488,948,"[948, 294, 746, 370, 714, 95]",6
9489,948,"[948, 328, 339, 106, 423, 162, 522]",7
9490,949,"[949, 460, 117, 119, 290]",5
9491,949,"[949, 460, 954, 735, 754]",5
9492,949,"[949, 460, 203, 742, 95]",5
9493,949,"[949, 460, 117, 119, 40, 891]",6
9494,949,"[949, 768, 817, 329, 154, 200]",6
9495,949,"[949, 460, 203, 712, 627, 716]",6
9496,949,"[949, 460, 117, 107, 73, 605]",6
9497,949,"[949, 460, 48, 939, 761, 924, 335]",7
9498,949,"[949, 460, 301, 442, 432, 966, 699]",7
9499,949,"[949, 768, 715, 167, 941, 457, 149, 522]",8
9500,950,"[950, 15, 160, 119, 290]",5
9501,950,"[950, 539, 423, 162, 522]",5
9502,950,"[950, 15, 954, 735, 754]",5
9503,950,"[950, 118, 551, 835, 95]",5
9504,950,"[950, 15, 160, 119, 40, 891]",6
9505,950,"[950, 355, 189, 170, 834, 200]",6
9506,950,"[950, 492, 661, 233, 627, 716]",6
9507,950,"[950, 15, 314, 362, 580, 335]",6
9508,950,"[950, 535, 766, 432, 966, 699]",6
9509,950,"[950, 539, 642, 978, 73, 605]",6
9510,951,"[951, 658, 713, 290]",4
9511,951,"[951, 482, 725, 95]",4
9512,951,"[951, 482, 974, 154, 200]",5
9513,951,"[951, 482, 860, 446, 40, 891]",6
9514,951,"[951, 482, 974, 722, 162, 522]",6
9515,951,"[951, 482, 725, 110, 771, 780]",6
9516,951,"[951, 482, 475, 433, 855, 699]",6
9517,951,"[951, 482, 721, 390, 565, 605]",6
9518,951,"[951, 482, 725, 110, 222, 749, 716]",7
9519,951,"[951, 658, 249, 816, 91, 727, 335]",7
9520,952,"[952, 891]",2
9521,952,"[952, 211, 356, 290]",4
9522,952,"[952, 569, 280, 807, 95]",5
9523,952,"[952, 891, 609, 495, 805, 200]",6
9524,952,"[952, 891, 397, 181, 921, 716]",6
9525,952,"[952, 211, 842, 980, 833, 754]",6
9526,952,"[952, 211, 772, 498, 540, 699]",6
9527,952,"[952, 569, 919, 175, 268, 605]",6
9528,952,"[952, 481, 479, 161, 983, 771, 780]",7
9529,952,"[952, 891, 609, 495, 761, 924, 335]",7
9530,953,"[953, 844, 178, 20, 754]",5
9531,953,"[953, 844, 982, 835, 95]",5
9532,953,"[953, 844, 116, 2, 581, 891]",6
9533,953,"[953, 844, 116, 299, 255, 119, 290]",7
9534,953,"[953, 844, 116, 299, 295, 834, 200]",7
9535,953,"[953, 844, 116, 299, 748, 771, 780]",7
9536,953,"[953, 273, 419, 736, 638, 540, 699]",7
9537,953,"[953, 844, 982, 919, 175, 268, 605]",7
9538,953,"[953, 844, 116, 256, 346, 366, 162, 522]",8
9539,953,"[953, 273, 419, 933, 247, 996, 447, 716]",8
9540,954,"[954, 735, 754]",3
9541,954,"[954, 460, 117, 119, 290]",5
9542,954,"[954, 847, 845, 924, 335]",5
9543,954,"[954, 460, 203, 742, 95]",5
9544,954,"[954, 847, 845, 181, 397, 891]",6
9545,954,"[954, 460, 203, 712, 627, 716]",6
9546,954,"[954, 798, 701, 983, 771, 780]",6
9547,954,"[954, 460, 117, 107, 73, 605]",6
9548,954,"[954, 847, 915, 649, 926, 93, 200]",7
9549,954,"[954, 15, 950, 539, 423, 162, 522]",7
9550,955,"[955, 125, 344, 699]",4
9551,955,"[955, 857, 998, 574, 290]",5
9552,955,"[955, 368, 976, 580, 335]",5
9553,955,"[955, 234, 79, 56, 754]",5
9554,955,"[955, 545, 982, 835, 95]",5
9555,955,"[955, 125, 528, 102, 581, 891]",6
9556,955,"[955, 234, 409, 304, 154, 200]",6
9557,955,"[955, 857, 35, 782, 861, 716]",6
9558,955,"[955, 234, 409, 303, 868, 771, 780]",7
9559,955,"[955, 545, 982, 919, 175, 268, 605]",7
9560,956,"[956, 400, 217, 977, 529, 290]",6
9561,956,"[956, 440, 383, 267, 700, 891]",6
9562,956,"[956, 558, 346, 366, 162, 522]",6
9563,956,"[956, 440, 244, 222, 749, 716]",6
9564,956,"[956, 558, 346, 196, 727, 335]",6
9565,956,"[956, 440, 124, 638, 540, 699]",6
9566,956,"[956, 400, 217, 518, 926, 93, 200]",7
9567,956,"[956, 440, 244, 222, 110, 771, 780]",7
9568,956,"[956, 440, 383, 336, 307, 71, 754]",7
9569,956,"[956, 440, 812, 109, 690, 73, 605]",7
9570,957,"[957, 390, 565, 605]",4
9571,957,"[957, 390, 532, 609, 891]",5
9572,957,"[957, 324, 536, 447, 716]",5
9573,957,"[957, 463, 976, 580, 335]",5
9574,957,"[957, 463, 976, 134, 462, 290]",6
9575,957,"[957, 390, 721, 647, 162, 522]",6
9576,957,"[957, 390, 230, 52, 56, 754]",6
9577,957,"[957, 324, 367, 125, 344, 699]",6
9578,957,"[957, 463, 194, 370, 714, 95]",6
9579,957,"[957, 463, 194, 245, 974, 154, 200]",7
9580,958,"[958, 277, 497, 93, 200]",5
9581,958,"[958, 701, 983, 771, 780]",5
9582,958,"[958, 277, 815, 682, 574, 290]",6
9583,958,"[958, 177, 214, 495, 609, 891]",6
9584,958,"[958, 604, 396, 647, 162, 522]",6
9585,958,"[958, 277, 486, 832, 221, 716]",6
9586,958,"[958, 277, 486, 832, 924, 335]",6
9587,958,"[958, 701, 798, 954, 735, 754]",6
9588,958,"[958, 277, 644, 521, 540, 699]",6
9589,958,"[958, 812, 109, 690, 73, 605]",6
9590,959,"[959, 429, 635, 162, 522]",5
9591,959,"[959, 878, 748, 771, 780]",5
9592,959,"[959, 502, 401, 455, 462, 290]",6
9593,959,"[959, 501, 672, 267, 700, 891]",6
9594,959,"[959, 501, 415, 720, 71, 754]",6
9595,959,"[959, 719, 772, 498, 540, 699]",6
9596,959,"[959, 429, 635, 406, 73, 605]",6
9597,959,"[959, 878, 810, 551, 835, 95]",6
9598,959,"[959, 878, 748, 299, 295, 834, 200]",7
9599,959,"[959, 502, 492, 661, 233, 627, 716]",7
9600,960,"[960, 336, 307, 71, 754]",5
9601,960,"[960, 336, 588, 987, 574, 290]",6
9602,960,"[960, 336, 383, 267, 700, 891]",6
9603,960,"[960, 633, 590, 295, 834, 200]",6
9604,960,"[960, 336, 545, 982, 835, 95]",6
9605,960,"[960, 336, 383, 456, 996, 447, 716]",7
9606,960,"[960, 633, 105, 183, 529, 724, 780]",7
9607,960,"[960, 633, 105, 183, 976, 580, 335]",7
9608,960,"[960, 336, 545, 955, 125, 344, 699]",7
9609,960,"[960, 336, 383, 267, 302, 268, 605]",7
9610,961,"[961, 455, 462, 290]",4
9611,961,"[961, 206, 712, 627, 716]",5
9612,961,"[961, 238, 96, 136, 834, 200]",6
9613,961,"[961, 238, 808, 196, 727, 335]",6
9614,961,"[961, 732, 534, 236, 56, 754]",6
9615,961,"[961, 206, 712, 203, 742, 95]",6
9616,961,"[961, 732, 918, 846, 2, 581, 891]",7
9617,961,"[961, 732, 488, 266, 110, 771, 780]",7
9618,961,"[961, 238, 929, 174, 402, 344, 699]",7
9619,961,"[961, 732, 534, 626, 676, 565, 605]",7
9620,962,"[962, 778, 920, 95]",4
9621,962,"[962, 252, 362, 580, 335]",5
9622,962,"[962, 778, 57, 966, 699]",5
9623,962,"[962, 208, 482, 974, 154, 200]",6
9624,962,"[962, 176, 122, 74, 627, 716]",6
9625,962,"[962, 778, 17, 939, 48, 462, 290]",7
9626,962,"[962, 252, 362, 528, 102, 581, 891]",7
9627,962,"[962, 252, 620, 513, 457, 149, 522]",7
9628,962,"[962, 208, 482, 725, 110, 771, 780]",7
9629,962,"[962, 778, 17, 172, 641, 833, 754]",7
9630,963,"[963, 608, 974, 154, 200]",5
9631,963,"[963, 42, 858, 921, 716]",5
9632,963,"[963, 234, 79, 56, 754]",5
9633,963,"[963, 234, 32, 714, 95]",5
9634,963,"[963, 234, 577, 48, 462, 290]",6
9635,963,"[963, 364, 343, 546, 952, 891]",6
9636,963,"[963, 608, 974, 722, 162, 522]",6
9637,963,"[963, 234, 79, 845, 924, 335]",6
9638,963,"[963, 234, 955, 125, 344, 699]",6
9639,963,"[963, 773, 244, 222, 110, 771, 780]",7
9640,964,"[964, 384, 251, 632, 290]",5
9641,964,"[964, 793, 74, 627, 716]",5
9642,964,"[964, 384, 406, 73, 605]",5
9643,964,"[964, 793, 846, 2, 581, 891]",6
9644,964,"[964, 384, 406, 635, 162, 522]",6
9645,964,"[964, 793, 64, 761, 924, 335]",6
9646,964,"[964, 357, 969, 50, 56, 754]",6
9647,964,"[964, 384, 251, 432, 966, 699]",6
9648,964,"[964, 793, 448, 473, 835, 95]",6
9649,964,"[964, 357, 407, 409, 304, 154, 200]",7
9650,965,"[965, 329, 154, 200]",4
9651,965,"[965, 370, 714, 95]",4
9652,965,"[965, 370, 183, 529, 290]",5
9653,965,"[965, 349, 297, 727, 335]",5
9654,965,"[965, 349, 413, 532, 609, 891]",6
9655,965,"[965, 329, 817, 248, 921, 716]",6
9656,965,"[965, 370, 183, 529, 724, 780]",6
9657,965,"[965, 370, 746, 708, 268, 605]",6
9658,965,"[965, 329, 154, 974, 722, 162, 522]",7
9659,965,"[965, 349, 297, 845, 79, 56, 754]",7
9660,966,"[966, 699]",2
9661,966,"[966, 935, 833, 754]",4
9662,966,"[966, 432, 251, 632, 290]",5
9663,966,"[966, 432, 304, 154, 200]",5
9664,966,"[966, 485, 525, 921, 716]",5
9665,966,"[966, 57, 778, 920, 95]",5
9666,966,"[966, 274, 849, 457, 149, 522]",6
9667,966,"[966, 434, 22, 107, 73, 605]",6
9668,966,"[966, 485, 525, 921, 181, 397, 891]",7
9669,966,"[966, 432, 442, 853, 868, 771, 780]",7
9670,967,"[967, 803, 16, 529, 290]",5
9671,967,"[967, 210, 495, 609, 891]",5
9672,967,"[967, 210, 495, 805, 200]",5
9673,967,"[967, 803, 236, 56, 754]",5
9674,967,"[967, 451, 416, 684, 699]",5
9675,967,"[967, 803, 910, 712, 627, 716]",6
9676,967,"[967, 451, 691, 868, 771, 780]",6
9677,967,"[967, 210, 495, 761, 924, 335]",6
9678,967,"[967, 621, 146, 896, 725, 95]",6
9679,967,"[967, 803, 16, 626, 676, 565, 605]",7
9680,968,"[968, 64, 761, 924, 335]",5
9681,968,"[968, 287, 116, 2, 581, 891]",6
9682,968,"[968, 64, 761, 495, 805, 200]",6
9683,968,"[968, 389, 564, 717, 221, 716]",6
9684,968,"[968, 287, 98, 191, 724, 780]",6
